,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impuslive,ss,chocolate
198,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.05188,0.47617,0.58331,0.76096,-0.00665,1.86203,1.2247,user
199,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.46725,2.32338,0.7233,1.81866,1.30612,0.52975,0.07987,user
200,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.16767,-0.84732,1.11406,1.46191,0.52975,1.2247,user
201,0.49788,-0.48246,1.16365,0.96082,0.1144,-0.14882,-0.94779,-0.58331,-1.34289,1.30612,-0.71126,-0.84637,user
202,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.67825,1.2861,-0.45174,0.94156,1.13407,0.19268,-0.84637,user
203,2.59171,-0.48246,-2.43591,0.96082,-0.31685,-1.55078,-1.09207,-2.39883,-0.91699,-0.65253,-1.37983,-2.07848,user
204,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.96248,1.24033,-0.01729,0.25953,-0.21712,0.40148,user
205,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.14882,1.11406,0.29338,-0.91699,-1.0145,1.86203,0.40148,user
206,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.05188,1.2861,0.58331,0.13136,0.41594,0.88113,0.07987,user
207,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.67825,0.47617,-0.58331,0.59042,-0.14277,-0.21712,0.40148,user
208,0.49788,0.48246,0.45468,0.96082,-0.31685,0.13606,0.00332,-0.17779,-0.30172,-0.00665,0.52975,1.2247,user
209,-0.07854,-0.48246,1.16365,0.96082,-0.50212,-1.43907,0.47617,1.06238,-0.45321,1.13407,-1.37983,-0.84637,user
210,-0.07854,0.48246,-0.61113,0.96082,-0.31685,0.73545,0.16767,-1.42424,-0.01729,-1.25773,1.86203,0.7654,user
211,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.67825,-0.57545,-1.11902,1.11406,0.93949,-1.37983,-2.07848,user
212,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.13606,0.63779,-0.84732,1.81866,0.58489,-0.21712,-1.18084,user
213,1.09449,0.48246,-0.05921,0.21128,-0.31685,0.52135,-0.15487,-1.27553,0.94156,0.12331,-1.37983,-1.54858,user
214,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.14882,1.11406,0.44585,1.2861,1.30612,0.19268,1.2247,user
215,-0.07854,0.48246,0.45468,0.24923,-0.31685,1.60383,-0.30033,-0.71727,1.11406,-0.40581,0.19268,0.07987,user
216,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.22393,1.11406,0.29338,1.45039,-0.00665,0.88113,0.7654,user
217,0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.23461,0.80523,0.44585,1.45039,-1.64101,1.86203,0.7654,user
218,-0.07854,0.48246,1.16365,-0.28519,-0.31685,0.31287,1.11406,-0.84732,-1.07533,0.7583,-0.21712,-0.52593,user
219,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.34799,-0.57545,0.14143,1.11406,0.25953,-1.37983,-0.84637,user
220,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.82562,-0.30033,0.29338,-0.01729,0.12331,0.19268,0.07987,user
221,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.47617,-0.45174,-0.76096,0.93949,0.52975,-0.52593,user
222,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.24649,0.63779,0.7233,1.11406,0.25953,1.29221,1.2247,user
223,1.82213,-0.48246,0.45468,0.96082,-0.31685,-1.1943,1.11406,-0.31776,1.11406,0.93949,-0.21712,0.07987,user
224,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.46725,1.45421,0.29338,0.43852,0.7583,-0.21712,-0.21575,user
225,0.49788,0.48246,0.45468,0.96082,-0.31685,-1.32828,0.63779,0.88309,-0.45321,0.25953,-1.37983,-1.54858,user
226,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.47617,-0.71727,1.45039,1.46191,-0.21712,-0.84637,user
227,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.22393,0.96248,-0.97631,-0.60633,0.58489,1.29221,0.40148,user
228,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.67825,0.32197,-0.01928,-0.76096,-0.14277,0.19268,0.07987,user
229,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.05308,1.45421,0.14143,0.94156,1.63088,-1.37983,-2.07848,user
230,0.49788,0.48246,-0.05921,0.96082,-0.31685,1.02119,-2.21069,-1.82919,0.59042,0.41594,-1.37983,-1.54858,user
231,2.59171,0.48246,1.16365,0.96082,-0.31685,0.13606,-1.09207,-0.45174,-0.45321,0.25953,-0.21712,-1.54858,user
232,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.04257,1.2861,-0.01928,0.13136,0.7583,0.52975,0.7654,user
233,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.67825,0.80523,-1.42424,0.94156,0.25953,0.52975,0.40148,user
234,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.41667,0.96248,-0.01928,-0.91699,1.63088,0.19268,0.40148,user
235,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.96248,-1.27553,2.23427,2.04506,-1.37983,-2.07848,user
236,-0.07854,0.48246,1.16365,0.96082,-0.31685,1.49158,0.32197,-0.17779,0.43852,0.41594,0.19268,-0.21575,user
237,-0.07854,0.48246,-1.7379,0.96082,-0.31685,0.91093,-0.15487,-2.21069,0.28783,1.30612,-1.37983,-2.07848,user
238,-0.95197,0.48246,-1.22751,0.96082,-0.31685,0.52135,-0.15487,-0.71727,-0.60633,0.25953,-0.21712,-0.21575,user
239,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.86962,0.63779,0.7233,1.61108,0.25953,-1.37983,-0.84637,user
240,0.49788,0.48246,1.16365,0.96082,-0.31685,0.62967,-1.23177,-0.01928,1.61108,2.63199,-1.37983,-0.84637,user
241,-0.07854,0.48246,-1.22751,-0.28519,-0.31685,2.127,-1.23177,-0.84732,0.76096,-1.0145,0.19268,-1.18084,user
242,-0.95197,0.48246,-0.61113,0.96082,-0.31685,1.49158,-1.50796,-3.27393,0.76096,-0.89891,-1.37983,-1.54858,user
243,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,1.11406,0.7233,0.94156,0.93949,-1.37983,-0.21575,user
244,0.49788,-0.48246,0.45468,0.96082,-0.31685,1.98437,-1.50796,-0.17779,1.11406,-2.90161,-0.71126,-0.52593,user
245,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.24649,-0.94779,-1.68062,-1.47955,-1.38502,-2.55524,-1.54858,user
246,-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.37297,-0.69509,-1.27553,0.43852,-0.65253,-0.21712,-0.84637,user
247,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.92104,-0.30033,-1.11902,0.59042,1.63088,-0.21712,-0.52593,user
248,1.09449,0.48246,1.98437,0.96082,-0.31685,-2.42317,0.16767,-0.31776,2.03972,1.81175,-0.71126,-1.18084,user
249,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.13281,0.32197,-0.17779,0.94156,1.13407,-0.71126,-0.21575,user
250,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-0.31776,-0.45321,1.46191,0.19268,-0.84637,user
251,0.49788,0.48246,0.45468,0.96082,-0.31685,0.62967,-0.94779,-0.71727,-0.15487,0.7583,-1.37983,-1.54858,user
252,-0.95197,0.48246,1.16365,0.96082,-0.31685,-1.43907,0.96248,-0.58331,2.23427,2.04506,-0.71126,-0.21575,user
253,1.09449,0.48246,1.98437,0.96082,-0.31685,-0.79151,0.16767,0.29338,-0.01729,0.93949,-1.37983,-2.07848,user
254,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,1.37297,-0.69509,-0.71727,-0.91699,-0.27607,-1.37983,-0.84637,user
255,0.49788,0.48246,1.16365,0.96082,-0.31685,-1.1943,1.74091,1.06238,1.2861,0.7583,0.19268,0.40148,user
256,-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.46725,0.63779,-0.31776,0.76096,0.93949,-0.71126,-0.21575,user
257,0.49788,-0.48246,1.98437,0.96082,-0.31685,0.04257,0.00332,0.88309,-2.70172,-0.27607,-0.71126,0.07987,user
258,2.59171,-0.48246,1.98437,0.96082,-0.31685,0.52135,-0.15487,-0.45174,-1.47955,1.81175,-0.71126,-1.54858,non-user
259,2.59171,-0.48246,-0.05921,0.96082,-0.31685,-1.05308,-0.30033,0.29338,0.43852,0.7583,-0.21712,-0.52593,user
260,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.46725,0.96248,2.15324,-0.91699,-0.00665,1.86203,1.2247,user
261,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.67825,-0.43999,0.7233,-0.01729,-0.14277,1.86203,0.07987,user
262,1.09449,-0.48246,1.16365,0.96082,-0.50212,-0.92104,0.80523,-0.31776,0.94156,0.25953,-1.37983,-1.54858,user
263,1.82213,0.48246,-2.43591,0.96082,-0.31685,-1.05308,0.00332,-0.01928,1.61108,1.13407,-0.71126,-1.54858,user
264,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-0.01928,0.59042,0.58489,-1.37983,-1.18084,user
265,0.49788,0.48246,0.45468,0.96082,-1.10702,-0.24649,0.00332,-0.45174,-0.01729,-0.00665,-0.71126,-2.07848,user
266,1.82213,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.15487,-0.17779,0.28783,0.7583,-0.21712,0.07987,user
267,0.49788,-0.48246,-0.05921,0.96082,-1.10702,-0.92104,1.45421,-1.27553,-0.45321,-0.00665,-0.21712,0.07987,user
268,1.09449,0.48246,1.16365,0.96082,-0.31685,-1.05308,1.74091,0.58331,0.43852,2.04506,-0.21712,-0.52593,user
269,0.49788,0.48246,1.16365,0.96082,-1.10702,-0.92104,0.16767,-0.84732,-0.76096,0.12331,-1.37983,-2.07848,user
270,1.09449,0.48246,1.16365,0.96082,-0.31685,-2.3436,2.127,1.65653,0.76096,0.7583,0.88113,0.40148,user
271,1.09449,0.48246,1.16365,0.96082,-0.31685,0.73545,-0.69509,0.44585,0.28783,-1.38502,-0.71126,0.7654,user
272,1.82213,-0.48246,1.98437,0.96082,-0.31685,-1.05308,0.00332,-0.01928,0.28783,-0.00665,0.52975,-0.84637,user
273,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,0.16767,-1.11902,0.28783,0.25953,-0.71126,-0.21575,user
274,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,0.96248,0.14143,-0.91699,0.58489,-0.21712,0.7654,user
275,0.49788,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.43999,0.14143,0.43852,1.63088,-1.37983,-0.21575,user
276,1.82213,-0.48246,1.98437,0.96082,-0.31685,-0.92104,0.47617,-0.58331,-0.30172,-0.52745,-0.21712,-0.52593,user
277,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-1.05308,1.45421,1.06238,0.76096,-0.14277,0.52975,0.07987,user
278,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.24649,-0.43999,-0.31776,0.76096,-0.00665,-0.71126,-0.52593,user
279,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.32828,0.80523,0.29338,0.43852,0.41594,0.19268,-0.52593,user
280,1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.05188,0.16767,0.7233,-0.01729,-0.89891,-0.71126,-0.84637,user
281,1.09449,0.48246,-0.61113,0.96082,-0.31685,0.04257,-0.30033,-2.21069,-0.15487,-0.14277,-0.71126,-0.84637,user
282,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.05188,0.00332,0.14143,0.94156,0.93949,0.19268,0.40148,user
283,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.92104,1.58487,0.14143,-0.30172,0.7583,0.19268,0.40148,user
284,0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-1.1943,-0.80615,0.7233,-0.45321,0.25953,1.29221,-0.21575,user
285,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.92104,1.2861,-0.71727,-0.30172,0.25953,-1.37983,-0.21575,user
286,1.09449,0.48246,0.45468,0.96082,-0.31685,0.22393,-1.37639,-0.17779,-1.34289,-0.14277,-1.37983,-2.07848,user
287,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.31287,0.32197,-0.45174,0.43852,-0.89891,-0.21712,-0.21575,user
288,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21712,-1.54858,user
289,-0.07854,0.48246,1.16365,0.96082,-0.31685,-2.05048,0.63779,-0.71727,1.61108,1.13407,-1.37983,-1.18084,user
290,0.49788,0.48246,-0.05921,0.96082,-1.10702,-0.92104,0.96248,-0.84732,1.45039,0.93949,-1.37983,-1.54858,user
291,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.62967,-1.09207,0.44585,-0.76096,-0.40581,-1.37983,-0.52593,user
292,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,user
293,-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.13281,0.00332,-0.17779,-0.76096,-0.40581,0.19268,-0.21575,user
294,-0.95197,0.48246,-1.43719,0.96082,-0.31685,-0.34799,0.47617,-0.17779,-0.60633,-0.14277,-0.71126,-0.84637,user
295,0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.37297,-0.43999,0.14143,-0.01729,-0.00665,-0.71126,-0.52593,user
296,2.59171,0.48246,-1.7379,0.96082,-0.31685,0.82562,-0.80615,0.14143,-0.15487,1.13407,-0.21712,-0.52593,user
297,0.49788,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.30033,-1.42424,1.61108,0.41594,-0.21712,-1.54858,user
298,0.49788,0.48246,-0.05921,-0.57009,-0.31685,0.82562,-0.94779,-0.17779,0.43852,0.58489,-0.71126,-0.84637,user
299,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-0.43999,-1.55521,0.13136,0.58489,-1.37983,-1.54858,user
300,0.49788,0.48246,1.98437,0.96082,-0.31685,0.52135,-0.43999,-0.71727,0.59042,0.93949,-0.71126,-0.84637,user
301,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.14882,0.63779,-0.01928,-0.76096,-0.40581,-0.21712,0.07987,user
302,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.00332,-1.27553,-0.15487,0.93949,-0.21712,-1.18084,user
303,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.05308,-2.32338,-1.27553,1.61108,0.12331,-0.71126,-1.54858,user
304,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,-1.23177,-0.84732,-1.07533,0.7583,-1.37983,-0.84637,user
305,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,-0.57545,-0.71727,1.11406,0.7583,-0.71126,-0.52593,user
306,0.49788,0.48246,-1.22751,0.96082,-0.31685,-1.69163,0.80523,-0.17779,-0.01729,1.63088,0.19268,0.07987,user
307,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.79151,0.16767,-0.17779,0.59042,0.41594,-1.37983,-2.07848,user
308,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.32828,-0.15487,-0.84732,0.13136,0.58489,-1.37983,-1.54858,user
309,-0.95197,0.48246,-1.7379,0.96082,-0.31685,1.13281,-0.57545,-1.97495,-0.30172,-0.14277,1.86203,0.7654,user
310,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.34799,0.00332,-0.45174,0.28783,0.12331,-1.37983,-0.52593,user
311,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.04257,1.74091,0.29338,0.59042,1.30612,0.19268,-0.52593,user
312,-0.95197,0.48246,-1.22751,0.21128,-0.31685,-0.58016,0.16767,-0.71727,0.13136,-0.14277,-0.71126,-1.18084,user
313,1.09449,0.48246,1.98437,0.96082,-0.31685,-0.79151,0.80523,0.58331,-0.01729,0.41594,-0.71126,-0.52593,user
314,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.80523,1.06238,-0.45321,-0.78155,1.86203,0.40148,user
315,0.49788,-0.48246,0.45468,0.96082,-1.10702,-0.79151,1.93886,-0.97631,-0.01729,1.13407,-0.71126,-0.52593,user
316,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.00332,-0.71727,0.28783,0.93949,-1.37983,-1.18084,user
317,1.09449,0.48246,-1.7379,0.96082,0.1144,0.31287,-0.30033,-1.27553,-0.15487,0.58489,0.88113,0.40148,user
318,1.09449,0.48246,0.45468,0.96082,-0.31685,0.73545,-0.30033,-0.58331,-1.07533,-0.14277,-1.37983,-1.18084,user
319,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.52135,-0.30033,-0.97631,1.81866,1.63088,-1.37983,-2.07848,user
320,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.79151,0.47617,0.44585,0.94156,0.12331,-0.21712,0.40148,user
321,1.09449,-0.48246,-1.43719,0.96082,-0.31685,0.91093,-1.09207,-1.68062,0.28783,-0.78155,-0.71126,0.07987,user
322,-0.07854,0.48246,1.98437,0.96082,-0.31685,0.22393,0.00332,1.43533,-0.91699,0.93949,0.19268,-0.52593,user
323,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,1.2861,-0.17779,0.94156,2.33337,0.19268,-0.52593,user
324,0.49788,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,-1.6334,-1.97495,0.94156,0.41594,0.52975,0.07987,user
325,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.86962,1.58487,-0.01928,1.61108,1.30612,-1.37983,-0.84637,user
326,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.22393,-0.30033,-1.27553,1.11406,-0.52745,-1.37983,-2.07848,user
327,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,0.47617,-0.97631,0.43852,-0.14277,0.52975,-0.21575,user
328,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.05308,0.47617,-0.71727,0.76096,0.7583,-0.21712,-0.21575,user
329,0.49788,-0.48246,-2.43591,0.96082,-0.31685,-0.24649,-0.43999,-0.97631,-0.45321,0.58489,-1.37983,-0.84637,user
330,1.82213,0.48246,-1.22751,0.24923,-0.31685,-0.46725,-0.43999,-1.55521,0.94156,0.7583,-1.37983,-1.54858,non-user
331,-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.82196,-1.92173,-0.84732,0.43852,-1.78169,0.19268,-0.52593,user
332,2.59171,-0.48246,-0.61113,0.24923,-0.31685,-1.32828,-0.43999,-0.97631,0.13136,0.12331,1.29221,-0.21575,user
333,2.59171,0.48246,-1.7379,0.24923,-0.31685,-0.14882,-0.15487,-1.42424,-1.34289,-0.00665,-0.21712,0.7654,user
334,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.57545,0.58331,0.43852,-1.0145,1.86203,0.7654,user
335,1.09449,0.48246,1.16365,0.96082,-1.10702,0.62967,0.16767,-0.17779,-0.01729,1.30612,-0.21712,-0.84637,non-user
336,1.09449,0.48246,-0.05921,0.24923,-0.31685,-0.58016,0.32197,1.06238,-1.772,0.41594,1.86203,0.40148,user
337,0.49788,-0.48246,1.98437,0.96082,-0.31685,-1.86962,1.2861,0.29338,0.76096,1.46191,-0.21712,0.40148,user
338,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.14882,-0.30033,-0.58331,0.94156,0.7583,-1.37983,-0.21575,user
339,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.46725,1.11406,0.88309,0.28783,0.41594,-2.55524,-0.21575,user
340,1.82213,0.48246,-0.05921,0.96082,-0.31685,-1.69163,0.96248,-0.31776,0.94156,1.81175,-2.55524,-1.54858,user
341,1.82213,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.00332,-0.01928,-0.15487,0.58489,0.19268,-0.52593,user
342,-0.95197,0.48246,-2.43591,0.96082,-0.31685,0.22393,-0.15487,-0.01928,-0.15487,-0.40581,0.88113,-0.84637,user
343,0.49788,0.48246,1.16365,0.96082,-0.31685,-1.86962,0.16767,1.43533,1.81866,1.13407,-0.71126,-0.84637,user
344,0.49788,0.48246,0.45468,0.96082,-0.31685,0.04257,0.47617,-0.17779,0.94156,0.25953,0.19268,-0.21575,user
345,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.14882,1.74091,1.65653,2.46262,0.25953,1.86203,1.2247,user
346,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.92104,0.80523,-0.01928,-0.01729,0.41594,-1.37983,-1.54858,user
347,1.09449,-0.48246,-0.05921,0.96082,-1.10702,-0.58016,0.32197,-0.45174,-0.15487,0.25953,-0.21712,-1.18084,user
348,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.52135,-0.69509,-0.58331,0.13136,-0.14277,-0.21712,0.40148,user
349,0.49788,0.48246,-0.61113,0.96082,-0.31685,1.02119,-0.57545,0.88309,1.2861,-0.65253,0.88113,-0.21575,user
350,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.41667,0.16767,-0.01928,-0.45321,-0.52745,-0.21712,0.40148,user
351,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.69509,0.44585,0.76096,-1.38502,0.19268,-0.21575,user
352,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.00332,-0.17779,-0.60633,0.41594,0.52975,-0.84637,user
353,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.22393,-0.15487,-0.01928,0.28783,-0.27607,-0.71126,0.40148,user
354,-0.07854,-0.48246,-2.43591,0.96082,-0.31685,0.62967,0.00332,1.24033,1.81866,0.93949,1.86203,1.92173,user
355,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.15487,-1.27553,1.45039,0.41594,-0.71126,0.07987,user
356,0.49788,-0.48246,-1.7379,0.96082,-0.31685,2.46262,-1.23177,-0.97631,-1.772,-1.64101,1.86203,1.92173,user
357,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.41667,-0.80615,0.88309,0.13136,-0.40581,0.52975,-0.21575,user
358,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.58016,1.58487,0.58331,0.13136,0.41594,1.29221,1.92173,user
359,1.09449,0.48246,0.45468,0.96082,-0.31685,0.52135,0.80523,-0.01928,0.13136,-0.14277,-0.21712,0.07987,user
360,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.63779,1.06238,0.94156,1.30612,0.88113,0.40148,user
361,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.41667,0.32197,-0.17779,0.59042,0.41594,-0.71126,-0.52593,user
362,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.23461,-0.15487,-1.27553,0.76096,0.41594,-1.37983,-2.07848,user
363,0.49788,0.48246,1.98437,0.96082,-0.31685,0.41667,-0.15487,0.14143,-0.01729,-0.52745,-0.21712,-0.21575,user
364,1.09449,-0.48246,-0.05921,0.96082,-0.50212,-0.14882,0.00332,-0.58331,-0.45321,-1.25773,-1.37983,-1.54858,user
365,0.49788,0.48246,0.45468,0.96082,-0.50212,-1.05308,0.47617,-0.17779,-0.15487,0.58489,-1.37983,-1.18084,user
366,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.1943,0.47617,0.29338,0.43852,0.25953,0.19268,-0.21575,user
367,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.94779,-1.68062,0.13136,0.7583,-0.21712,-0.84637,user
368,-0.07854,0.48246,0.45468,0.96082,-0.31685,1.23461,0.32197,0.29338,0.76096,-0.65253,0.19268,-0.21575,user
369,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,0.22393,0.32197,0.14143,-0.91699,-0.27607,-0.71126,0.07987,non-user
370,0.49788,0.48246,0.45468,0.96082,-0.31685,1.02119,2.32338,1.65653,-1.34289,0.41594,1.29221,1.92173,user
371,-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.91093,0.96248,-1.11902,0.59042,0.25953,-0.21712,0.40148,user
372,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.34799,-1.7625,0.7233,-0.91699,0.12331,-0.21712,-0.52593,user
373,1.82213,0.48246,1.16365,0.96082,-0.31685,-0.24649,1.2861,0.88309,1.61108,1.13407,-0.71126,-1.18084,user
374,2.59171,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.16767,0.29338,-1.34289,1.46191,-1.37983,-0.84637,user
375,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.92104,0.00332,-0.71727,0.13136,0.93949,-0.71126,0.40148,user
376,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.57545,-1.68062,0.43852,-0.52745,-0.71126,-1.18084,user
377,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,0.82562,-0.94779,0.58331,0.59042,0.7583,0.52975,-0.21575,user
378,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.82562,-0.43999,0.7233,-0.01729,0.25953,-0.21712,-0.21575,user
379,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.46725,1.11406,-0.31776,-0.60633,0.12331,0.19268,0.7654,user
380,0.49788,-0.48246,-1.7379,-0.28519,-0.31685,-0.34799,-0.57545,-1.11902,-0.91699,-0.78155,1.29221,-0.52593,user
381,0.49788,0.48246,1.16365,-0.28519,-0.31685,-0.79151,0.16767,-0.17779,-0.30172,0.7583,0.19268,0.40148,user
382,1.09449,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.30033,-0.45174,1.11406,0.7583,-2.55524,-0.52593,user
383,1.09449,0.48246,0.45468,0.96082,-1.10702,-0.24649,0.16767,-0.97631,0.76096,0.58489,0.19268,-1.54858,user
384,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.58016,-0.43999,-2.39883,0.13136,-0.40581,-0.71126,-0.21575,user
385,1.09449,-0.48246,-1.22751,0.96082,-0.31685,-2.05048,0.47617,-1.11902,1.61108,0.58489,-0.71126,-0.52593,user
386,-0.07854,-0.48246,0.45468,0.96082,-1.10702,-1.32828,0.32197,-0.58331,-1.34289,2.04506,-0.71126,0.07987,user
387,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.13606,-0.30033,0.14143,-0.15487,-0.27607,-0.21712,-0.84637,user
388,-0.07854,-0.48246,1.98437,0.96082,-0.31685,-0.58016,0.32197,-0.17779,0.13136,0.58489,-1.37983,-1.54858,user
389,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.67825,-0.43999,0.29338,0.13136,-0.00665,0.19268,-0.84637,user
390,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.62967,0.00332,0.14143,0.28783,0.12331,-0.71126,-0.52593,user
391,0.49788,0.48246,-1.43719,0.96082,-0.31685,-0.46725,0.32197,-0.58331,-0.01729,1.13407,-0.71126,-1.18084,user
392,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.15487,-2.21069,-0.60633,1.46191,-1.37983,-2.07848,user
393,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-1.43907,0.63779,-0.17779,-0.76096,1.81175,0.52975,0.40148,user
394,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.22393,1.2861,-0.45174,-1.47955,-0.78155,1.86203,1.2247,user
395,0.49788,0.48246,0.45468,0.96082,-0.31685,-1.86962,0.63779,-0.97631,-0.30172,0.58489,-0.21712,-0.52593,user
396,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.47617,-0.84732,-1.47955,0.41594,1.29221,1.2247,user
